uniprot	pca0	pca1	pca2	pca3	pca4	pca5
RFC3	3.0054157646863	2.0874258398523056	2.3625557901341296	2.048076969662961	1.3605312746392775	2.3891081228774977
RHPN2	2.6838126644687317	1.3751929545687984	2.608931073032882	2.3332600067113987	2.1793255975802106	1.734600218777001
RHG09	2.468665832619463	1.5328832736602287	2.1979751976369166	2.015897869121466	1.938796443994643	2.3016611093660915
RFNG	0.7650087648502171	2.6765783472400937	1.9975666770862308	1.8659923194713481	2.5922030261520326	2.6763470459324035
RENI	1.1313842221058357	1.8132387296957353	1.1381408666313824	3.0897003500328113	1.945502313895426	2.6566641443631296
RFX3	3.05568015705641	2.5988637110624135	1.4449419039260158	1.3215285746322065	1.1771984992940392	1.8203376411497119
RPRD2	2.586047535857118	1.5226290578605366	2.4279518227060946	2.1431912495057603	1.829448240492981	2.532592034698891
RTL4	2.663306060352866	2.317245024698482	1.4280488244709084	1.5989267556481161	3.214570685026552	2.554218123199006
S35U4	1.1677928431955076	2.119321385526728	2.3694086635460296	1.1488390880566457	2.132130851809913	2.104064881110405
S35E2	1.1677928431955076	2.119321385526728	2.3694086635460296	1.1488390880566457	2.132130851809913	2.104064881110405
S10A6	2.585108147442515	2.6850438840541204	2.988762473220101	2.784366487570084	2.575752947241617	1.4352050226272368
S12A6	0.7188276752094336	2.547952537016796	2.9726172783987472	1.9667084698116977	1.8872248348133158	2.102055252628022
RU2A	3.1521316465582565	2.4248698413921796	2.5000444945155356	2.5828810273536114	1.4031109976579788	2.227893110804932
S22AE	0.85609754593994	2.249298450687603	2.294331567940837	1.51713055886461	2.0912138818599266	2.0374416177882013
S22AO	1.1052280087991428	2.1420666771795225	2.512219160032102	1.100257130728137	2.1534149458472416	2.1138349200147544
RT23	2.4282633644947222	1.4258427019881843	2.0951303645993256	1.847344345192774	2.05732190653803	2.710085264306213
S2539	1.1660124982525941	2.3655835156026037	2.438279550696439	1.293853479229797	2.455558741900668	1.785992967981075
S39A6	0.7009687974330132	2.7933805886478575	2.643073200842089	2.385864707509966	2.192461090675983	2.1871042869187254
SAM10	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
RT05	2.3104208165698474	1.3912752964190682	1.756282862472542	1.5446457914952074	2.1404554074980515	2.2471923232484974
SAMD8	1.1452143894786855	2.1603806665462875	2.512978193200203	1.1356947946692224	2.3089852246296054	2.420732104490938
SC11C	1.1312060060379854	2.1292055930336624	2.3975384341308112	1.1804151715908073	2.2317506967452565	2.3220339202552625
SC31B	2.156066027559374	2.0270014489644463	2.5025694944501	2.0870874998240354	2.5051165707295304	1.3579078318995692
SCML1	3.078831997190072	2.4543035389406076	2.03458942931149	1.8254807083402467	1.1705978992828552	2.0220406187854447
SC23B	2.3340349844852324	2.248353451552207	2.670179236340457	2.0559672186216167	3.209363385773033	2.4970982485896895
SERPH	2.0452864483193416	1.6915123946186923	2.0209681426860158	2.7910874931464265	1.6702468485203408	2.7506950958720573
SBP2L	2.468665832619463	1.5328832736602287	2.1979751976369166	2.015897869121466	1.938796443994643	2.3016611093660915
SELN	1.375647468759972	1.8547071512384825	1.7018332422577227	2.3484016030552635	2.0456987291720363	2.4852165920447664
SCAM2	1.2643032292224405	2.2518082584678627	3.004182272876897	1.51738249564617	1.9918440540381628	2.2814610199167538
SETLP	3.1349036086160433	2.1868716385608367	1.9535821918626608	1.7257174810121467	1.5726979446775018	1.2873536282943552
SET	3.35180018353676	2.392092102712944	3.015417058133167	2.6663419099501455	1.2418333676861473	2.4923886790810346
SCO1	1.0546253801663965	2.530271155737385	2.216466565871688	1.6648590815363389	2.610662145058276	2.7258845390286046
SPD13	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
SPCS	2.657433569428027	1.4933240632389997	2.724786257001926	2.498731605196043	2.3229926441271744	2.315549546403661
SNX21	1.8533828772141647	1.663747484764313	2.1427565417062686	1.4765182287728165	2.199969512640365	2.0449215540510335
SNUT1	3.022880518630309	2.1230294996704835	2.47806094948948	2.2436375256334227	1.2856022261787527	2.325465379501648
SNUT2	3.3285111063975332	3.073844155142565	2.116314996141227	2.2080188372041145	2.364606826023375	2.8581445650251305
SNX7	1.8533828772141647	1.663747484764313	2.1427565417062686	1.4765182287728165	2.199969512640365	2.0449215540510335
SMRD2	3.301516974271895	2.7906660595147272	2.198604108168299	2.025734936031004	0.7961516061445653	2.267747994797229
SNPC4	3.2747096625594763	2.9639885267266552	1.8126946297547273	1.986377000760125	1.2776833318440568	1.546964475233627
SLN14	2.6619439758630072	1.7044432943435912	2.0872346590746984	2.0163597821592054	2.0863495551368203	2.787743255730383
SIA7B	0.646861290662115	2.350403314583863	2.0849014018296153	1.8249231518487867	2.077844075542317	2.4313830813917074
SMS1	1.348112984280358	2.245661130970974	2.952138776329302	1.5918038180200418	2.123211053384366	2.508182221125579
SP140	3.408811481065138	2.8908043920326483	2.1817890871126644	2.202527038439291	2.7894132315711295	2.1237954924790907
SL9A3	0.7192885198966532	2.592774158385604	3.081488155456353	2.14211364312497	1.9134395373549562	2.3340172683529383
SL9A8	1.2643032292224405	2.2518082584678627	3.004182272876897	1.51738249564617	1.9918440540381628	2.2814610199167538
SGPL1	1.4008872371653052	2.288091489247838	3.253021808233304	1.8296793482394589	1.9116297384769727	2.8147599053374774
SG11B	1.749935727061514	1.4933140048055775	0.9847578159455992	2.563735387602614	1.867683394652611	2.354056203209939
SHOX	3.0561410017436295	2.6436853324312217	1.5538127809836215	1.4969337479454787	1.2034132018356796	2.052299656874628
SGSM3	2.6838126644687317	1.3751929545687984	2.608931073032882	2.3332600067113987	2.1793255975802106	1.734600218777001
SHFL	2.877479135433158	1.622403509207875	2.2954502721989405	1.999367571250877	1.8824028624536109	1.8009940819087105
SH2D3	2.0040550260587056	1.7905576166381432	3.0134907183223927	2.4482875267194064	2.2865236179340935	1.3840025730373369
SMG1	3.2371578839253354	2.015480148686344	3.0555817366259985	2.6633113425651787	2.586139639985863	2.843435595216115
SIM22	1.1677928431955076	2.119321385526728	2.3694086635460296	1.1488390880566457	2.132130851809913	2.104064881110405
STPG2	2.369544897275934	1.6785249267477895	1.5818016977760387	1.8464955654133188	2.3624230601628184	1.6930357436460082
SMC6	3.0840916518495334	2.063591361048475	2.74279702587665	2.423547399361767	1.4838998515268358	2.7188255882531824
SWET1	0.9292772267827349	2.5509299373415666	2.5069690125237787	1.5007338326088575	2.415658889035296	1.434339290607994
ST1E1	2.49789750431751	1.3387608605818513	2.1239522670995257	1.9062010669647376	2.458348833394613	1.9159614307767456
ST1C2	2.656972724740808	1.4485024418701915	2.6159153799443207	2.3233264318827707	2.2967779415855345	2.083587530678745
STAP1	2.920002856992483	1.7105329103430877	2.607707537654977	2.2350728430763898	1.870268245840524	1.850846570262315
STALP	2.832855035342747	2.1346085888048854	2.211878543997964	2.247895888340787	2.7678584964413346	3.034057679590495
SUSD6	0.7478196306748217	2.192898864796878	1.8353986601271821	1.8928190218874905	1.9514031868575945	2.214637726584451
STT3A	0.9542522214371763	2.674041573334117	2.3839891115285146	1.6487414690997486	2.7447514397271564	2.956748681056495
STAR4	2.2470257777998004	1.4458869840246829	1.8488225812781947	1.5501905468749242	2.1216514298410503	2.143805048368442
STAU1	2.7692404180183043	1.701494413154148	2.683717147774633	2.6335198499988013	2.3210376484955972	1.7172039333476428
STX7	1.4923346272459375	2.162097427869889	3.1751310944870417	1.7290307732329646	1.8964105058773808	2.3901258345566347
STMN1	2.8398495398129144	1.3131681960890966	2.9486601123512006	2.559783611587991	2.147548986692143	1.7728188122094628
SPP2C	0.6342682928785839	2.2736278129281646	1.937752224395037	1.8672950736642595	2.048346025336456	2.459960998161071
SPSB1	2.635727804079255	1.4319042777142856	2.525148380005843	2.2974870668374074	2.1441268482020024	1.8470962905655697
SRRM4	2.752110681159009	1.8433783022418508	2.230263577605631	2.0076103580686744	1.6248497699388347	2.192254075278432
SUN1	1.6484767633515367	2.8910287049637615	2.916708500574405	2.1473764747387207	1.2152353105876208	2.327231615016143
SRR	2.488949219603491	1.6898785864061105	1.8834134364359079	1.8197515455543387	2.813023911761521	2.7723591827563228
TAL2	2.772235308516864	2.2883686824807916	1.4126535239573017	1.3298160856849983	1.4911451733498473	1.9297446752373715
TBC16	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
TFE3	3.604502326021323	2.943988816978931	2.428092877996546	2.220497364956938	0.8465117185540296	1.7791062982629737
TGIF2	3.2147553774797073	2.708605292350754	1.9369050167708104	1.7386539395502394	1.0156276074849606	1.987963741051711
THNS1	2.42697231543382	1.412887476572196	1.9359887098613	1.7260658845877275	1.9910191323020598	2.364965934796892
O4C45	0.7937724994853983	2.3749125613660107	2.490182748082952	1.3585849449227885	2.0596560901066105	1.7974263951567409
O51A4	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
O5AK2	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
OSR2	3.0067051939721807	2.883123287656006	1.3361268174235397	1.83836230580521	3.1626797353298404	2.0038118232932627
OMD	1.5772840258631682	1.820516751319917	0.6357984012605333	3.165130814064585	2.0276086874143844	1.9447933012600376
PHF20	3.5132008276757185	3.9196571553919957	1.539958966833709	2.4674969978411876	2.1804080459679023	2.2298148781695235
PROP	1.5777448705503874	1.8653383726887252	0.7446692783181392	3.340535987377857	2.0538233899560248	2.176755316984954
PK1IP	2.8120649662387778	2.098761536617752	2.106053190589548	2.2553334192785597	1.8869054942979313	1.7512548094603477
PPT1	1.5250271226914718	1.595378228956105	0.8442069062033082	3.1633726681349192	1.8671842310961115	2.7555476386805378
PR40A	3.1521316465582565	2.4248698413921796	2.5000444945155356	2.5828810273536114	1.4031109976579788	2.227893110804932
PRAME	2.5092383145880284	3.081027299842282	2.32327324223124	2.1522850921188597	1.5111599252702246	1.2436614950612757
PSB4	3.0370152005436757	1.7769667118650236	2.896284262101341	2.591898109482182	1.7470466731861722	2.200582197535626
PPM1E	3.104510949107525	2.3093806639713206	2.3212188890841756	2.6485515265840105	2.6820114146141893	1.6794470110780215
PRC2C	3.023879344788211	1.701301259343226	3.0029223769588698	2.660807614786451	1.6955311009402583	2.211238520121585
PPR42	2.5752620408422526	1.5257753881218368	2.0187272943941053	2.2273149876215577	2.6453250569837716	1.045758592945149
PRDM7	2.614280381397264	1.7502348851094165	1.829067464699314	1.6163243581960043	1.9390717551314456	2.261119215489608
PTX3	1.5654146011728765	1.5084221937985287	0.843791481303656	2.9531806927286905	1.8007517124334962	2.273296495289553
PTHD3	0.8582223562786766	2.2619856382895183	2.2188834295601203	1.4454114215513387	2.027323413756108	2.1631554774103496
PSME2	2.586047535857118	1.5226290578605366	2.4279518227060946	2.1431912495057603	1.829448240492981	2.532592034698891
PSMD6	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
RCN3	1.8843664495298946	2.1963285878149708	1.230293789498648	2.486879019348037	2.7388647128372225	2.16587280826422
RD21L	2.593035460735711	1.7336367209535104	1.7383004647608364	1.5904849931506413	1.7864206617479135	2.0246279753764327
RAVR1	3.096508640936225	1.9875283248721167	2.663202998027652	2.6642159973787956	1.9828876950036285	1.5276209159926255
RCC1	3.115050317988205	2.2520842940819557	2.335541960417795	2.450095848204494	1.9372656067073954	1.2626131129260925
RASA2	3.1667792405533803	2.5711366286170887	2.352951357737724	2.6726577598762704	3.411037718282267	2.057211063815199
RASF1	3.428924976119685	2.5744778801428003	2.619202538971662	2.5158774121058904	2.912606912480957	2.1960909636452857
RASA3	2.370169301411776	3.0434561510888045	2.4386723753046313	2.4701498847290564	3.2842136157031803	2.1743960247096363
RADIL	2.468665832619463	1.5328832736602287	2.1979751976369166	2.015897869121466	1.938796443994643	2.3016611093660915
RAB19	1.712275047848118	1.7569344765521842	2.263907573414358	1.7707417940882106	2.287347698587535	2.002283081109221
RAPH1	2.1600919014028883	1.7285328581584416	3.3532197576407112	2.674811131595998	2.254747007046026	1.4222211664697988
RAB28	2.192324304736654	1.6909851158129645	3.4982210463271137	2.7676990989120487	2.3632210682015664	1.627849096021012
RAB3I	2.9412230403797035	1.6439755445212902	2.9692305021175263	2.4473399001356677	2.0281250782791442	1.3165370320712055
RECQ5	2.9876203230588776	1.6683842583171802	2.7975000772308136	2.5396691714799076	2.1038943649934603	2.268842521106944
RAB35	1.8087854338750513	1.8894213494933192	2.8986811827452255	2.1392852016777346	2.147060900815785	2.1796792199155695
RAB25	1.6475854031130168	1.7669925806030633	2.4821662082811473	1.7938789740729735	2.372522260728682	1.8863392603914222
RHBL1	1.1750293804163605	2.104744476170009	2.3447359044151157	1.2193988300235938	2.207547417309096	2.2418579369879046
RFIP2	1.834382505282318	2.169665138612782	2.7049176454234565	2.3658394328848416	2.3645330321231595	1.4073381649241241
REG3A	1.82690022770023	1.4224692641812253	0.910534022262526	2.6208354193600063	1.8703604011090929	2.326701970778177
RGN	2.723460083141586	1.934142227370294	1.8171119884529174	1.9850663407544011	3.2441079959594346	2.1809358355551747
RHG18	2.635727804079255	1.4319042777142856	2.525148380005843	2.2974870668374074	2.1441268482020024	1.8470962905655697
RELL2	1.0909629965226284	2.382542992601211	2.980332015898584	1.7187180936455135	1.9707481788297923	2.0331946174237276
RL39L	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
ROAA	3.3191936180180486	2.3238908454462366	2.8272176768844615	2.864470225069553	1.6084414018653381	1.77332829200441
RN138	3.2763758382288004	3.1274041510356065	2.1229083904418884	2.450321828973863	3.016945765747095	2.8425646241949467
RNAS4	1.834136764921083	1.4078923548245066	0.8858612631316121	2.6913951613269544	1.945776966608276	2.4644950266556767
RNH1	2.6024974397521317	1.6785824410942651	2.0300486603443555	2.167395784822156	2.9216879586616202	2.294189226806682
RN166	2.8516129524742113	2.232864192908445	1.845989006778312	1.9063553184094206	3.5725521826174433	2.3361445445116598
RN220	3.2814580103688096	2.6222569716254185	2.585749491506956	2.559507850892202	3.071733747048283	2.636981948636875
RPAB3	3.0114405778656375	2.2846903128024776	1.7725738809167073	1.5390136879251473	1.2922642906830648	2.137516981387049
RM03	2.3108816612570666	1.4360969177878764	1.8651537395301476	1.7200509648084796	2.166670110039692	2.479154338973413
RM10	2.3104208165698474	1.3912752964190682	1.756282862472542	1.5446457914952074	2.1404554074980515	2.2471923232484974
RRFM	2.3104208165698474	1.3912752964190682	1.756282862472542	1.5446457914952074	2.1404554074980515	2.2471923232484974
RRAGD	2.7995663727501214	1.580533073305371	2.1858021766852516	2.0355219001495812	2.1756416926099966	1.9134841420046238
RPRM	1.1843595481617668	2.2707482236319154	3.038019724773841	2.144125984185313	2.0710829261543884	1.8762167585118268
RS12	2.594034286893612	1.3119084806262529	2.2631618922302263	2.007655082303669	2.196349536509419	1.91040111599637
RSSA	2.551991218409523	2.8421641433939575	3.350796598907063	3.17594893714686	1.6404994255029908	1.5997683274582541
S35C2	0.95473274230561	2.3944725112306533	2.8536570388909874	1.8139548291408627	1.8870366159843577	2.340551616216698
S31A7	1.1677928431955076	2.119321385526728	2.3694086635460296	1.1488390880566457	2.132130851809913	2.104064881110405
RTN3	1.337861558081721	2.266015159531824	3.2869614276617707	1.6056922175976778	1.906699129972661	2.5925679285169108
S29A3	0.9551935869928294	2.4392941325994615	2.962527915948593	1.989360002454135	1.913251318525998	2.5725136319416144
SCG3	1.5153680468991761	1.8209160868335483	1.7706548892184677	2.907188434418539	1.7844305856428466	2.4227988087945294
SCML4	3.078831997190072	2.4543035389406076	2.03458942931149	1.8254807083402467	1.1705978992828552	2.0220406187854447
SAV1	3.0272117980880466	1.9410712175263216	2.5170090659855138	2.5726955568684926	2.127434647883499	1.1841939188712574
SC6A8	0.9551935869928294	2.4392941325994615	2.962527915948593	1.989360002454135	1.913251318525998	2.5725136319416144
SC6A2	0.4457547873833425	2.881027121891933	2.2774412901991914	2.119729811081583	2.4872389481764277	2.4430914968598176
SELW	2.476652583655957	1.322162696425945	2.0331852671610484	1.8803617019193746	2.305697740011081	1.6794701906635705
SEM3F	1.5173297407833992	1.565133516944016	0.7600087882766164	2.9174077528546993	1.7655529630552877	2.3857925670781217
SERC5	0.7893792606422922	2.314486668129718	2.6650168514368064	1.8797542599381147	2.2328420367924253	1.4700942950211515
SNTA1	2.1052501382709576	2.0516791173047584	3.032455484232339	2.89892684842159	2.588475169344606	1.1079668506659792
SPCS2	1.248587709275641	2.1189513772339703	2.6275150591999896	1.3077085519751015	2.1224024932435945	2.552964845588062
SPF27	2.917577244786141	1.7764127632966715	2.5440228957018487	2.1706766783269598	1.550700315815381	2.3106889288226626
SPART	2.9762553290859532	1.8028342038575214	3.028010560989436	2.8004398482257313	1.6865470541036902	2.55569660763507
SIG15	0.43824914375799096	2.3355631175596687	1.6848734261412728	2.1893913553821833	1.8465957488037894	2.273728322884396
SNH28	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
SI1L1	2.841958104759282	1.507811020795311	2.8227311149573153	2.552730901761875	2.070454840280355	1.6702622660764472
